PID,item,similarity,apriori_faktor,aposteriori_faktor,spezifität
1870,KO2_AW2,0.8486202312607942,KO,AW,Global
1871,KO2_AW2,0.855395776863979,KO,AW,Global
1881,KO2_AW2,0.8422615600576899,KO,AW,Global
1888,KO2_AW2,0.8772208723334058,KO,AW,Global
1889,KO2_AW2,0.7709344059300173,KO,AW,Global
1892,KO2_AW2,0.8507526184973355,KO,AW,Global
1900,KO2_AW2,0.9176587376589496,KO,AW,Global
1904,KO2_AW2,0.89031664961392,KO,AW,Global
1905,KO2_AW2,0.8365676856866456,KO,AW,Global
1907,KO2_AW2,0.7755930660450203,KO,AW,Global
1909,KO2_AW2,0.7866334502027658,KO,AW,Global
1910,KO2_AW2,0.7988684345839744,KO,AW,Global
1914,KO2_AW2,0.807537543132235,KO,AW,Global
1919,KO2_AW2,0.8009114481114222,KO,AW,Global
1921,KO2_AW2,0.8497767592703592,KO,AW,Global
1922,KO2_AW2,0.7967987046775031,KO,AW,Global
1923,KO2_AW2,0.8820050897460565,KO,AW,Global
1925,KO2_AW2,0.7868565266141337,KO,AW,Global
1926,KO2_AW2,0.8392595909972012,KO,AW,Global
1930,KO2_AW2,0.8894368558331733,KO,AW,Global
1936,KO2_AW2,0.783310212592239,KO,AW,Global
1937,KO2_AW2,0.8200076165281929,KO,AW,Global
1942,KO2_AW2,0.842263362675607,KO,AW,Global
1943,KO2_AW2,0.8570900847438838,KO,AW,Global
1946,KO2_AW2,0.7618368958669033,KO,AW,Global
1948,KO2_AW2,0.8040433095273473,KO,AW,Global
1950,KO2_AW2,0.8460775784057516,KO,AW,Global
1951,KO2_AW2,0.8532604792647379,KO,AW,Global
1952,KO2_AW2,0.8834015605178088,KO,AW,Global
1955,KO2_AW2,0.8331657842666231,KO,AW,Global
1957,KO2_AW2,0.8563421314029085,KO,AW,Global
1959,KO2_AW2,0.777035543150325,KO,AW,Global
1961,KO2_AW2,0.7990403916988307,KO,AW,Global
1962,KO2_AW2,0.8025373440044962,KO,AW,Global
1964,KO2_AW2,0.845264862566483,KO,AW,Global
1965,KO2_AW2,0.8225660613951549,KO,AW,Global
1967,KO2_AW2,0.7939107191486579,KO,AW,Global
1968,KO2_AW2,0.8864381818876799,KO,AW,Global
1969,KO2_AW2,0.8321799136880381,KO,AW,Global
1974,KO2_AW2,0.8097303549579379,KO,AW,Global
1975,KO2_AW2,0.782669350327919,KO,AW,Global
1977,KO2_AW2,0.87356644256905025,KO,AW,Global
1978,KO2_AW2,0.8796229190872551,KO,AW,Global
1981,KO2_AW2,0.8214604601313309,KO,AW,Global
1982,KO2_AW2,0.8715595987171713,KO,AW,Global
1983,KO2_AW2,0.787059881925505,KO,AW,Global
1991,KO2_AW2,0.8798516235791316,KO,AW,Global
1992,KO2_AW2,0.8703327987863012,KO,AW,Global
1993,KO2_AW2,0.8228562144038284,KO,AW,Global
1998,KO2_AW2,0.8121753901693576,KO,AW,Global
1999,KO2_AW2,0.8346623817158054,KO,AW,Global
2004,KO2_AW2,0.8583974805672745,KO,AW,Global
2007,KO2_AW2,0.8816029633434843,KO,AW,Global
2011,KO2_AW2,0.8600596461400789,KO,AW,Global
2017,KO2_AW2,0.8068615987146786,KO,AW,Global
2020,KO2_AW2,0.8557702390229087,KO,AW,Global
2023,KO2_AW2,0.856077723116403,KO,AW,Global
2025,KO2_AW2,0.8325979284377325,KO,AW,Global
2034,KO2_AW2,0.8764571812739997,KO,AW,Global
2035,KO2_AW2,0.856177673317607,KO,AW,Global
2036,KO2_AW2,0.866977684064261,KO,AW,Global
2037,KO2_AW2,0.8722443345221378,KO,AW,Global
2043,KO2_AW2,0.8951286577274905,KO,AW,Global
2044,KO2_AW2,0.8196227154999293,KO,AW,Global
2045,KO2_AW2,0.8677161964971831,KO,AW,Global
2047,KO2_AW2,0.8770205221526726,KO,AW,Global
2051,KO2_AW2,0.8165928394573865,KO,AW,Global
2052,KO2_AW2,0.888658649760156,KO,AW,Global
2053,KO2_AW2,0.8071696112278659,KO,AW,Global
2057,KO2_AW2,0.8463671895704532,KO,AW,Global
2058,KO2_AW2,0.8726579541752972,KO,AW,Global
2059,KO2_AW2,0.8548928329842937,KO,AW,Global
702,KO3_AW3,0.7876578373570491,KO,AW,Fachdidaktik
703,KO3_AW3,0.8053063227755622,KO,AW,Fachdidaktik
706,KO3_AW3,0.8191186039883083,KO,AW,Fachdidaktik
713,KO3_AW3,0.8000337035244096,KO,AW,Fachdidaktik
717,KO3_AW3,0.8348634945144912,KO,AW,Fachdidaktik
718,KO3_AW3,0.7751658289552942,KO,AW,Fachdidaktik
719,KO3_AW3,0.8511661145345655,KO,AW,Fachdidaktik
720,KO3_AW3,0.7897769011813668,KO,AW,Fachdidaktik
721,KO3_AW3,0.7896963057310981,KO,AW,Fachdidaktik
723,KO3_AW3,0.796572379507101,KO,AW,Fachdidaktik
725,KO3_AW3,0.8117149784873088,KO,AW,Fachdidaktik
726,KO3_AW3,0.7781414351928468,KO,AW,Fachdidaktik
728,KO3_AW3,0.8581592414147331,KO,AW,Fachdidaktik
729,KO3_AW3,0.8202995944712208,KO,AW,Fachdidaktik
732,KO3_AW3,0.7985861128137345,KO,AW,Fachdidaktik
737,KO3_AW3,0.8455568436309823,KO,AW,Fachdidaktik
739,KO3_AW3,0.8175817678265338,KO,AW,Fachdidaktik
741,KO3_AW3,0.845152070933492,KO,AW,Fachdidaktik
747,KO3_AW3,0.8098580712537352,KO,AW,Fachdidaktik
748,KO3_AW3,0.827536646122061,KO,AW,Fachdidaktik
750,KO3_AW3,0.8063649188959977,KO,AW,Fachdidaktik
751,KO3_AW3,0.8372046101697365,KO,AW,Fachdidaktik
753,KO3_AW3,0.8166583256663061,KO,AW,Fachdidaktik
754,KO3_AW3,0.8132286519726205,KO,AW,Fachdidaktik
759,KO3_AW3,0.8084079524710717,KO,AW,Fachdidaktik
760,KO3_AW3,0.7940557100735209,KO,AW,Fachdidaktik
762,KO3_AW3,0.7843944762716452,KO,AW,Fachdidaktik
764,KO3_AW3,0.8085919105702225,KO,AW,Fachdidaktik
765,KO3_AW3,0.8494014550104731,KO,AW,Fachdidaktik
771,KO3_AW3,0.8310123198017544,KO,AW,Fachdidaktik
775,KO3_AW3,0.8555701960653613,KO,AW,Fachdidaktik
781,KO3_AW3,0.7834526795371913,KO,AW,Fachdidaktik
782,KO3_AW3,0.8022848103126121,KO,AW,Fachdidaktik
784,KO3_AW3,0.7775312098976195,KO,AW,Fachdidaktik
785,KO3_AW3,0.8427107449542643,KO,AW,Fachdidaktik
787,KO3_AW3,0.8084582792594479,KO,AW,Fachdidaktik
788,KO3_AW3,0.8167530251799119,KO,AW,Fachdidaktik
790,KO3_AW3,0.8193168317121782,KO,AW,Fachdidaktik
792,KO3_AW3,0.8372023381248277,KO,AW,Fachdidaktik
793,KO3_AW3,0.7827561006226383,KO,AW,Fachdidaktik
796,KO3_AW3,0.8103732602449341,KO,AW,Fachdidaktik
799,KO3_AW3,0.7960541510665858,KO,AW,Fachdidaktik
802,KO3_AW3,0.7942509316614819,KO,AW,Fachdidaktik
803,KO3_AW3,0.8095638265973297,KO,AW,Fachdidaktik
813,KO3_AW3,0.8309161299115801,KO,AW,Fachdidaktik
817,KO3_AW3,0.8513096558431025,KO,AW,Fachdidaktik
818,KO3_AW3,0.7910636606974245,KO,AW,Fachdidaktik
820,KO3_AW3,0.816147047863169,KO,AW,Fachdidaktik
821,KO3_AW3,0.8364877575110067,KO,AW,Fachdidaktik
824,KO3_AW3,0.8081815781110124,KO,AW,Fachdidaktik
825,KO3_AW3,0.8019160878321303,KO,AW,Fachdidaktik
827,KO3_AW3,0.7833605750481408,KO,AW,Fachdidaktik
830,KO3_AW3,0.821789856315751,KO,AW,Fachdidaktik
831,KO3_AW3,0.8413561724663363,KO,AW,Fachdidaktik
833,KO3_AW3,0.8696686474580806,KO,AW,Fachdidaktik
834,KO3_AW3,0.8521943509834061,KO,AW,Fachdidaktik
835,KO3_AW3,0.8386679143616802,KO,AW,Fachdidaktik
839,KO3_AW3,0.7815675635203237,KO,AW,Fachdidaktik
840,KO3_AW3,0.8259655963833553,KO,AW,Fachdidaktik
841,KO3_AW3,0.7990883134056931,KO,AW,Fachdidaktik
847,KO3_AW3,0.8586460651304473,KO,AW,Fachdidaktik
849,KO3_AW3,0.8317865058766741,KO,AW,Fachdidaktik
856,KO3_AW3,0.8273678096271032,KO,AW,Fachdidaktik
860,KO3_AW3,0.8207856301184759,KO,AW,Fachdidaktik
861,KO3_AW3,0.8293714050502184,KO,AW,Fachdidaktik
863,KO3_AW3,0.8346528757432237,KO,AW,Fachdidaktik
869,KO3_AW3,0.8739920987803642,KO,AW,Fachdidaktik
871,KO3_AW3,0.8353432083934892,KO,AW,Fachdidaktik
872,KO3_AW3,0.8767664419351984,KO,AW,Fachdidaktik
881,KO3_AW3,0.8633990822452912,KO,AW,Fachdidaktik
888,KO3_AW3,0.8371609233271923,KO,AW,Fachdidaktik
889,KO3_AW3,0.8089441523090839,KO,AW,Fachdidaktik
894,KO3_AW3,0.8085878887139306,KO,AW,Fachdidaktik
895,KO3_AW3,0.8065173470430417,KO,AW,Fachdidaktik
896,KO3_AW3,0.8382479585370128,KO,AW,Fachdidaktik
900,KO3_AW3,0.8104675523520274,KO,AW,Fachdidaktik
902,KO3_AW3,0.8609986631741398,KO,AW,Fachdidaktik
916,KO3_AW3,0.8095946349453462,KO,AW,Fachdidaktik
917,KO3_AW3,0.7991368263703386,KO,AW,Fachdidaktik
918,KO3_AW3,0.7847169502040856,KO,AW,Fachdidaktik
920,KO3_AW3,0.8599811042343153,KO,AW,Fachdidaktik
921,KO3_AW3,0.8025106029873907,KO,AW,Fachdidaktik
922,KO3_AW3,0.8655833678516269,KO,AW,Fachdidaktik
924,KO3_AW3,0.8340334755041603,KO,AW,Fachdidaktik
925,KO3_AW3,0.7897848444931997,KO,AW,Fachdidaktik
926,KO3_AW3,0.8569111983537578,KO,AW,Fachdidaktik
929,KO3_AW3,0.7963213133052965,KO,AW,Fachdidaktik
932,KO3_AW3,0.8138961795073888,KO,AW,Fachdidaktik
933,KO3_AW3,0.8174903737773582,KO,AW,Fachdidaktik
934,KO3_AW3,0.8106739859263706,KO,AW,Fachdidaktik
936,KO3_AW3,0.8266874356831403,KO,AW,Fachdidaktik
938,KO3_AW3,0.8249725776762311,KO,AW,Fachdidaktik
939,KO3_AW3,0.8476949445971806,KO,AW,Fachdidaktik
940,KO3_AW3,0.830212214005333,KO,AW,Fachdidaktik
941,KO3_AW3,0.7814689737254079,KO,AW,Fachdidaktik
943,KO3_AW3,0.8428517531251167,KO,AW,Fachdidaktik
944,KO3_AW3,0.8052515916206702,KO,AW,Fachdidaktik
945,KO3_AW3,0.9176979459104324,KO,AW,Fachdidaktik
946,KO3_AW3,0.8602859692805557,KO,AW,Fachdidaktik
947,KO3_AW3,0.7875181472008047,KO,AW,Fachdidaktik
948,KO3_AW3,0.7896106151722675,KO,AW,Fachdidaktik
949,KO3_AW3,0.836039151499624,KO,AW,Fachdidaktik
954,KO3_AW3,0.8248677020122762,KO,AW,Fachdidaktik
1593,KO3_AW3,0.814007811472836,KO,AW,Fachdidaktik
1594,KO3_AW3,0.8028971158417927,KO,AW,Fachdidaktik
1598,KO3_AW3,0.8568586440217543,KO,AW,Fachdidaktik
1600,KO3_AW3,0.8263976295986344,KO,AW,Fachdidaktik
1602,KO3_AW3,0.8464051110293362,KO,AW,Fachdidaktik
1603,KO3_AW3,0.8178909813482578,KO,AW,Fachdidaktik
1604,KO3_AW3,0.8626001192498014,KO,AW,Fachdidaktik
1606,KO3_AW3,0.843914761583634,KO,AW,Fachdidaktik
1607,KO3_AW3,0.8434548218362077,KO,AW,Fachdidaktik
1608,KO3_AW3,0.8425690774481635,KO,AW,Fachdidaktik
1611,KO3_AW3,0.8753014149887587,KO,AW,Fachdidaktik
1615,KO3_AW3,0.8524088751951865,KO,AW,Fachdidaktik
1616,KO3_AW3,0.8023488075314028,KO,AW,Fachdidaktik
1618,KO3_AW3,0.7885692511992276,KO,AW,Fachdidaktik
1621,KO3_AW3,0.8098172858916988,KO,AW,Fachdidaktik
1624,KO3_AW3,0.8833558889831041,KO,AW,Fachdidaktik
1625,KO3_AW3,0.8216070999453107,KO,AW,Fachdidaktik
1626,KO3_AW3,0.7887157164400024,KO,AW,Fachdidaktik
1627,KO3_AW3,0.8763207996947243,KO,AW,Fachdidaktik
1632,KO3_AW3,0.8481440882983386,KO,AW,Fachdidaktik
1633,KO3_AW3,0.7932760363886366,KO,AW,Fachdidaktik
1635,KO3_AW3,0.8358309650509997,KO,AW,Fachdidaktik
1639,KO3_AW3,0.766102257296043,KO,AW,Fachdidaktik
1640,KO3_AW3,0.8391680043039925,KO,AW,Fachdidaktik
1642,KO3_AW3,0.8620699207780015,KO,AW,Fachdidaktik
1643,KO3_AW3,0.8461997575469642,KO,AW,Fachdidaktik
1644,KO3_AW3,0.8529057064406705,KO,AW,Fachdidaktik
1645,KO3_AW3,0.8640417984434932,KO,AW,Fachdidaktik
1649,KO3_AW3,0.8572493213981238,KO,AW,Fachdidaktik
1650,KO3_AW3,0.8070958415766504,KO,AW,Fachdidaktik
1651,KO3_AW3,0.8232335019531963,KO,AW,Fachdidaktik
1652,KO3_AW3,0.8222823460167697,KO,AW,Fachdidaktik
1657,KO3_AW3,0.7769643425987262,KO,AW,Fachdidaktik
1658,KO3_AW3,0.8134088175246224,KO,AW,Fachdidaktik
1659,KO3_AW3,0.8608533540001786,KO,AW,Fachdidaktik
1660,KO3_AW3,0.8207826020766648,KO,AW,Fachdidaktik
1661,KO3_AW3,0.8528515355570954,KO,AW,Fachdidaktik
1663,KO3_AW3,0.8324373972041685,KO,AW,Fachdidaktik
1664,KO3_AW3,0.8263709755155914,KO,AW,Fachdidaktik
1666,KO3_AW3,0.8467933638693699,KO,AW,Fachdidaktik
1667,KO3_AW3,0.857593312853887,KO,AW,Fachdidaktik
1670,KO3_AW3,0.8120862911429356,KO,AW,Fachdidaktik
1671,KO3_AW3,0.8109510307292681,KO,AW,Fachdidaktik
1672,KO3_AW3,0.7994831169993095,KO,AW,Fachdidaktik
1675,KO3_AW3,0.8166474090909355,KO,AW,Fachdidaktik
1676,KO3_AW3,0.8326929578675326,KO,AW,Fachdidaktik
1677,KO3_AW3,0.8668056454598336,KO,AW,Fachdidaktik
1680,KO3_AW3,0.8174740975727633,KO,AW,Fachdidaktik
1683,KO3_AW3,0.8414226583569154,KO,AW,Fachdidaktik
1685,KO3_AW3,0.8226733158515899,KO,AW,Fachdidaktik
1686,KO3_AW3,0.7939450825009563,KO,AW,Fachdidaktik
1687,KO3_AW3,0.81348034839571,KO,AW,Fachdidaktik
1688,KO3_AW3,0.8511013997101174,KO,AW,Fachdidaktik
1691,KO3_AW3,0.8023893895178671,KO,AW,Fachdidaktik
1693,KO3_AW3,0.8149569138514788,KO,AW,Fachdidaktik
1694,KO3_AW3,0.8425003551848533,KO,AW,Fachdidaktik
1697,KO3_AW3,0.8204896440175594,KO,AW,Fachdidaktik
1699,KO3_AW3,0.8744193192891986,KO,AW,Fachdidaktik
1701,KO3_AW3,0.8296503599480531,KO,AW,Fachdidaktik
1702,KO3_AW3,0.7959743409584992,KO,AW,Fachdidaktik
1704,KO3_AW3,0.8332563285555118,KO,AW,Fachdidaktik
1705,KO3_AW3,0.8289838156762945,KO,AW,Fachdidaktik
1706,KO3_AW3,0.9202918668365826,KO,AW,Fachdidaktik
1712,KO3_AW3,0.8009557881164638,KO,AW,Fachdidaktik
1713,KO3_AW3,0.8373030918235357,KO,AW,Fachdidaktik
1717,KO3_AW3,0.8351940646767377,KO,AW,Fachdidaktik
1718,KO3_AW3,0.7985813077842229,KO,AW,Fachdidaktik
1720,KO3_AW3,0.8568546716628208,KO,AW,Fachdidaktik
1721,KO3_AW3,0.8429204940412618,KO,AW,Fachdidaktik
1723,KO3_AW3,0.8199069673611776,KO,AW,Fachdidaktik
1724,KO3_AW3,0.8148313262059456,KO,AW,Fachdidaktik
1729,KO3_AW3,0.8058856982065883,KO,AW,Fachdidaktik
1731,KO3_AW3,0.8509817297737902,KO,AW,Fachdidaktik
1733,KO3_AW3,0.7440119144449153,KO,AW,Fachdidaktik
1734,KO3_AW3,0.7960772563795239,KO,AW,Fachdidaktik
1736,KO3_AW3,0.8680765319211997,KO,AW,Fachdidaktik
1741,KO3_AW3,0.8491070527309269,KO,AW,Fachdidaktik
1742,KO3_AW3,0.8339113359376445,KO,AW,Fachdidaktik
1743,KO3_AW3,0.8509705913152456,KO,AW,Fachdidaktik
1747,KO3_AW3,0.8625893957074496,KO,AW,Fachdidaktik
1751,KO3_AW3,0.81176848527072,KO,AW,Fachdidaktik
1753,KO3_AW3,0.8424773857531974,KO,AW,Fachdidaktik
1754,KO3_AW3,0.8658665192912535,KO,AW,Fachdidaktik
1759,KO3_AW3,0.7948361468868631,KO,AW,Fachdidaktik
1760,KO3_AW3,0.8844097790515694,KO,AW,Fachdidaktik
1762,KO3_AW3,0.8499760276766978,KO,AW,Fachdidaktik
1763,KO3_AW3,0.8153896759439561,KO,AW,Fachdidaktik
1764,KO3_AW3,0.8341891349495433,KO,AW,Fachdidaktik
1767,KO3_AW3,0.8681370095089292,KO,AW,Fachdidaktik
1768,KO3_AW3,0.7712303357457455,KO,AW,Fachdidaktik
1769,KO3_AW3,0.8118709961116645,KO,AW,Fachdidaktik
1770,KO3_AW3,0.8559706319206766,KO,AW,Fachdidaktik
1771,KO3_AW3,0.813285541479475,KO,AW,Fachdidaktik
1772,KO3_AW3,0.8338756224339317,KO,AW,Fachdidaktik
1774,KO3_AW3,0.883984249434343,KO,AW,Fachdidaktik
1775,KO3_AW3,0.7868013956758083,KO,AW,Fachdidaktik
1776,KO3_AW3,0.7815675635203237,KO,AW,Fachdidaktik
1777,KO3_AW3,0.8633619793250292,KO,AW,Fachdidaktik
1781,KO3_AW3,0.8505963875371559,KO,AW,Fachdidaktik
1785,KO3_AW3,0.7933097476516959,KO,AW,Fachdidaktik
1786,KO3_AW3,0.8564592521290124,KO,AW,Fachdidaktik
1789,KO3_AW3,0.8822760608130465,KO,AW,Fachdidaktik
1791,KO3_AW3,0.8794382228161596,KO,AW,Fachdidaktik
1793,KO3_AW3,0.8656029936539628,KO,AW,Global
1795,KO3_AW3,0.8346263259576895,KO,AW,Global
1800,KO3_AW3,0.798884020010409,KO,AW,Global
1803,KO3_AW3,0.8070799720475342,KO,AW,Global
1811,KO3_AW3,0.7715126660490161,KO,AW,Global
1812,KO3_AW3,0.873620320123649,KO,AW,Global
1813,KO3_AW3,0.80511902276412906,KO,AW,Global
1819,KO3_AW3,0.8317880884520967,KO,AW,Global
1821,KO3_AW3,0.831425131943976,KO,AW,Global
1822,KO3_AW3,0.8543260038995503,KO,AW,Global
1826,KO3_AW3,0.7803022365622877,KO,AW,Global
1829,KO3_AW3,0.8609857066761432,KO,AW,Global
1830,KO3_AW3,0.8731750770169124,KO,AW,Global
1831,KO3_AW3,0.8290609317521379,KO,AW,Global
1832,KO3_AW3,0.8634669710821044,KO,AW,Global
1833,KO3_AW3,0.8955821503749583,KO,AW,Global
1835,KO3_AW3,0.8577457291548877,KO,AW,Global
1838,KO3_AW3,0.8757582486504475,KO,AW,Global
1839,KO3_AW3,0.8045385438199105,KO,AW,Global
1843,KO3_AW3,0.8562088602041402,KO,AW,Global
1847,KO3_AW3,0.8522078179276484,KO,AW,Global
1849,KO3_AW3,0.8501019463165372,KO,AW,Global
1850,KO3_AW3,0.8461301163706577,KO,AW,Global
1854,KO3_AW3,0.842478305196381,KO,AW,Global
1855,KO3_AW3,0.8506010046707487,KO,AW,Global
1856,KO3_AW3,0.8295945983798294,KO,AW,Global
1859,KO3_AW3,0.8429815470442209,KO,AW,Global
1860,KO3_AW3,0.8120981964190447,KO,AW,Global
1864,KO3_AW3,0.8881699720567799,KO,AW,Global
1865,KO3_AW3,0.817143570292962,KO,AW,Global
1868,KO3_AW3,0.8353610180593114,KO,AW,Global
1869,KO3_AW3,0.8576908811329016,KO,AW,Global
1870,KO3_AW3,0.7850665340966012,KO,AW,Global
1871,KO3_AW3,0.8667642507620424,KO,AW,Global
1881,KO3_AW3,0.8175267345311757,KO,AW,Global
1888,KO3_AW3,0.861747129869469,KO,AW,Global
1889,KO3_AW3,0.8613181255295356,KO,AW,Global
1892,KO3_AW3,0.85012685894872,KO,AW,Global
1900,KO3_AW3,0.7975850617835617,KO,AW,Global
1904,KO3_AW3,0.8135361252117674,KO,AW,Global
1905,KO3_AW3,0.8119765988907925,KO,AW,Global
1907,KO3_AW3,0.8161102401558018,KO,AW,Global
1908,KO3_AW3,0.8228253824425515,KO,AW,Global
1909,KO3_AW3,0.8548779143013244,KO,AW,Global
1910,KO3_AW3,0.8277752411520594,KO,AW,Global
1914,KO3_AW3,0.8578625312854224,KO,AW,Global
1919,KO3_AW3,0.8168361412212958,KO,AW,Global
1921,KO3_AW3,0.8591712253755216,KO,AW,Global
1922,KO3_AW3,0.8532644846695386,KO,AW,Global
1923,KO3_AW3,0.8681613982661108,KO,AW,Global
1925,KO3_AW3,0.7901400259608105,KO,AW,Global
1926,KO3_AW3,0.7964710935316338,KO,AW,Global
1930,KO3_AW3,0.8207048032692706,KO,AW,Global
1936,KO3_AW3,0.8003729706366469,KO,AW,Global
1937,KO3_AW3,0.827530655613948,KO,AW,Global
1942,KO3_AW3,0.8287339547283974,KO,AW,Global
1943,KO3_AW3,0.8709298904270607,KO,AW,Global
1946,KO3_AW3,0.8041467593266559,KO,AW,Global
1948,KO3_AW3,0.8760714829674007,KO,AW,Global
1950,KO3_AW3,0.8323870573651588,KO,AW,Global
1951,KO3_AW3,0.8300322976145348,KO,AW,Global
1952,KO3_AW3,0.854713750299527,KO,AW,Global
1955,KO3_AW3,0.8322856307218934,KO,AW,Global
1957,KO3_AW3,0.8188932716485208,KO,AW,Global
1959,KO3_AW3,0.8344553148576063,KO,AW,Global
1961,KO3_AW3,0.8004077519937547,KO,AW,Global
1962,KO3_AW3,0.8081654773025286,KO,AW,Global
1964,KO3_AW3,0.7977468525798903,KO,AW,Global
1965,KO3_AW3,0.8313883176486715,KO,AW,Global
1967,KO3_AW3,0.8232522610850057,KO,AW,Global
1968,KO3_AW3,0.8444124280378207,KO,AW,Global
1969,KO3_AW3,0.8013703584440631,KO,AW,Global
1974,KO3_AW3,0.8602208358438996,KO,AW,Global
1975,KO3_AW3,0.7767748845831545,KO,AW,Global
1977,KO3_AW3,0.8823335436740685,KO,AW,Global
1978,KO3_AW3,0.8571609868809361,KO,AW,Global
1981,KO3_AW3,0.8728173758197562,KO,AW,Global
1982,KO3_AW3,0.8328287838249852,KO,AW,Global
1983,KO3_AW3,0.8706682383188932,KO,AW,Global
1991,KO3_AW3,0.8603475521505487,KO,AW,Global
1992,KO3_AW3,0.8621098651787619,KO,AW,Global
1993,KO3_AW3,0.8449904391412703,KO,AW,Global
1998,KO3_AW3,0.8008250571985044,KO,AW,Global
1999,KO3_AW3,0.839184173171769,KO,AW,Global
2004,KO3_AW3,0.8334553422358965,KO,AW,Global
2007,KO3_AW3,0.85571029669879,KO,AW,Global
2011,KO3_AW3,0.81595978490083,KO,AW,Global
2017,KO3_AW3,0.8379508545318597,KO,AW,Global
2020,KO3_AW3,0.7913224501959024,KO,AW,Global
2023,KO3_AW3,0.8490812139318887,KO,AW,Global
2025,KO3_AW3,0.8288463693400623,KO,AW,Global
2034,KO3_AW3,0.7748947841347333,KO,AW,Global
2035,KO3_AW3,0.8728113056330046,KO,AW,Global
2036,KO3_AW3,0.8256932269660365,KO,AW,Global
2037,KO3_AW3,0.8238851333969436,KO,AW,Global
2043,KO3_AW3,0.8803289243553494,KO,AW,Global
2044,KO3_AW3,0.8346091685662445,KO,AW,Global
2045,KO3_AW3,0.8495543919204991,KO,AW,Global
2047,KO3_AW3,0.8287842322889996,KO,AW,Global
2051,KO3_AW3,0.8741059628351691,KO,AW,Global
2052,KO3_AW3,0.8423321490779864,KO,AW,Global
2053,KO3_AW3,0.8106112342576535,KO,AW,Global
2057,KO3_AW3,0.8479856806683197,KO,AW,Global
2058,KO3_AW3,0.8202486202801271,KO,AW,Global
2059,KO3_AW3,0.8374739338640612,KO,AW,Global
702,KO3_AW3,0.8448609200805712,KO,AW,Fachdidaktik
703,KO3_AW3,0.8335594945980879,KO,AW,Fachdidaktik
706,KO3_AW3,0.8499565701374566,KO,AW,Fachdidaktik
713,KO3_AW3,0.8639702407381311,KO,AW,Fachdidaktik
717,KO3_AW3,0.8328219533035316,KO,AW,Fachdidaktik
718,KO3_AW3,0.8044696999778269,KO,AW,Fachdidaktik
719,KO3_AW3,0.8467059820857251,KO,AW,Fachdidaktik
720,KO3_AW3,0.8388163089276289,KO,AW,Fachdidaktik
721,KO3_AW3,0.8648207639971636,KO,AW,Fachdidaktik
723,KO3_AW3,0.816475419179663,KO,AW,Fachdidaktik
725,KO3_AW3,0.8751410902606193,KO,AW,Fachdidaktik
726,KO3_AW3,0.875150636212361,KO,AW,Fachdidaktik
728,KO3_AW3,0.8389690922141843,KO,AW,Fachdidaktik
729,KO3_AW3,0.8148683490705799,KO,AW,Fachdidaktik
732,KO3_AW3,0.7859261833955302,KO,AW,Fachdidaktik
737,KO3_AW3,0.8520473657423326,KO,AW,Fachdidaktik
739,KO3_AW3,0.8834392018868406,KO,AW,Fachdidaktik
741,KO3_AW3,0.8581824899020377,KO,AW,Fachdidaktik
747,KO3_AW3,0.8603597546482549,KO,AW,Fachdidaktik
748,KO3_AW3,0.8640511583283599,KO,AW,Fachdidaktik
750,KO3_AW3,0.7904950277851869,KO,AW,Fachdidaktik
751,KO3_AW3,0.8071921038899449,KO,AW,Fachdidaktik
753,KO3_AW3,0.843661092553328,KO,AW,Fachdidaktik
754,KO3_AW3,0.900856182082374,KO,AW,Fachdidaktik
759,KO3_AW3,0.8583887597309764,KO,AW,Fachdidaktik
760,KO3_AW3,0.8515560818485637,KO,AW,Fachdidaktik
762,KO3_AW3,0.7863798369658737,KO,AW,Fachdidaktik
764,KO3_AW3,0.8047481540943081,KO,AW,Fachdidaktik
765,KO3_AW3,0.8569004687767687,KO,AW,Fachdidaktik
771,KO3_AW3,0.8492121486009634,KO,AW,Fachdidaktik
775,KO3_AW3,0.8603688195184624,KO,AW,Fachdidaktik
781,KO3_AW3,0.8047109669786475,KO,AW,Fachdidaktik
782,KO3_AW3,0.8117523512173533,KO,AW,Fachdidaktik
784,KO3_AW3,0.8666099507388711,KO,AW,Fachdidaktik
785,KO3_AW3,0.8594585152688377,KO,AW,Fachdidaktik
787,KO3_AW3,0.774374538343231,KO,AW,Fachdidaktik
788,KO3_AW3,0.804195211745837,KO,AW,Fachdidaktik
790,KO3_AW3,0.8302794254153553,KO,AW,Fachdidaktik
792,KO3_AW3,0.8250034593090062,KO,AW,Fachdidaktik
793,KO3_AW3,0.8765340317457807,KO,AW,Fachdidaktik
796,KO3_AW3,0.7876333837754959,KO,AW,Fachdidaktik
799,KO3_AW3,0.8062859630908917,KO,AW,Fachdidaktik
802,KO3_AW3,0.8284941134490038,KO,AW,Fachdidaktik
803,KO3_AW3,0.8746521101294523,KO,AW,Fachdidaktik
813,KO3_AW3,0.8193148392473056,KO,AW,Fachdidaktik
817,KO3_AW3,0.862378010997659,KO,AW,Fachdidaktik
818,KO3_AW3,0.846437412404184,KO,AW,Fachdidaktik
820,KO3_AW3,0.8589976498430921,KO,AW,Fachdidaktik
821,KO3_AW3,0.7874585297683113,KO,AW,Fachdidaktik
824,KO3_AW3,0.8194295470430597,KO,AW,Fachdidaktik
825,KO3_AW3,0.8207261653212036,KO,AW,Fachdidaktik
827,KO3_AW3,0.8008057356980626,KO,AW,Fachdidaktik
