PID,item,similarity,apriori_faktor,aposteriori_faktor
753,MR1_SH7,0.3256814373835319,MR,SH
754,MR1_SH7,0.4212226411348162,MR,SH
759,MR1_SH7,0.6033710089922069,MR,SH
760,MR1_SH7,0.4518091060227003,MR,SH
762,MR1_SH7,0.4078236715693844,MR,SH
764,MR1_SH7,0.4289651250771767,MR,SH
765,MR1_SH7,0.4624779379918106,MR,SH
771,MR1_SH7,0.5125963042184484,MR,SH
775,MR1_SH7,0.6755885012370096,MR,SH
781,MR1_SH7,0.3906596380190044,MR,SH
782,MR1_SH7,0.5641861486847283,MR,SH
784,MR1_SH7,0.46767744004368067,MR,SH
785,MR1_SH7,0.4821388289759656,MR,SH
787,MR1_SH7,0.429049237718141,MR,SH
788,MR1_SH7,0.3414352210397341,MR,SH
790,MR1_SH7,0.4200211226162883,MR,SH
792,MR1_SH7,0.6405333622183694,MR,SH
793,MR1_SH7,0.5760020366237154,MR,SH
796,MR1_SH7,0.5609877955184785,MR,SH
799,MR1_SH7,0.4846273023049256,MR,SH
802,MR1_SH7,0.5484633333466975,MR,SH
803,MR1_SH7,0.4994679828982527,MR,SH
813,MR1_SH7,0.421882799309165,MR,SH
817,MR1_SH7,0.5844900630700711,MR,SH
818,MR1_SH7,0.3989418385275506,MR,SH
820,MR1_SH7,0.4996268394529944,MR,SH
821,MR1_SH7,0.4129575333660785,MR,SH
824,MR1_SH7,0.49019355527255,MR,SH
825,MR1_SH7,0.542181837880736,MR,SH
827,MR1_SH7,0.5123406559860038,MR,SH
830,MR1_SH7,0.3828908812229258,MR,SH
831,MR1_SH7,0.5266879115956911,MR,SH
833,MR1_SH7,0.4589787402232552,MR,SH
834,MR1_SH7,0.49560459252097244,MR,SH
835,MR1_SH7,0.31607047364741053,MR,SH
840,MR1_SH7,0.4577323737630543,MR,SH
841,MR1_SH7,0.59883352358228,MR,SH
847,MR1_SH7,0.4717982799734556,MR,SH
849,MR1_SH7,0.49280274840022525,MR,SH
856,MR1_SH7,0.651036889678697,MR,SH
860,MR1_SH7,0.45378631641143224,MR,SH
861,MR1_SH7,0.4955635440800148,MR,SH
863,MR1_SH7,0.5484079305190638,MR,SH
869,MR1_SH7,0.43958928127087915,MR,SH
871,MR1_SH7,0.5178078767760493,MR,SH
872,MR1_SH7,0.5251168283493122,MR,SH
881,MR1_SH7,0.3639877566908426,MR,SH
888,MR1_SH7,0.5585213084361254,MR,SH
889,MR1_SH7,0.5323108919011926,MR,SH
894,MR1_SH7,0.3989016431203888,MR,SH
895,MR1_SH7,0.48138806376065507,MR,SH
896,MR1_SH7,0.4960226970459372,MR,SH
900,MR1_SH7,0.31310406164896587,MR,SH
902,MR1_SH7,0.5258194433553819,MR,SH
916,MR1_SH7,0.44577447380489416,MR,SH
917,MR1_SH7,0.4561826020747866,MR,SH
918,MR1_SH7,0.3884038410347373,MR,SH
920,MR1_SH7,0.5961431142685828,MR,SH
921,MR1_SH7,0.4579239333462617,MR,SH
922,MR1_SH7,0.5011706378782411,MR,SH
924,MR1_SH7,0.5691590483172478,MR,SH
925,MR1_SH7,0.4711246079262307,MR,SH
926,MR1_SH7,0.533341470555392,MR,SH
929,MR1_SH7,0.4583820426028589,MR,SH
932,MR1_SH7,0.41721674873416953,MR,SH
933,MR1_SH7,0.41221378015782006,MR,SH
934,MR1_SH7,0.46407709543574843,MR,SH
936,MR1_SH7,0.48896753367571516,MR,SH
938,MR1_SH7,0.39863490676408997,MR,SH
939,MR1_SH7,0.5104131029246005,MR,SH
940,MR1_SH7,0.6238689935668675,MR,SH
941,MR1_SH7,0.4309397499804716,MR,SH
943,MR1_SH7,0.33944710919236437,MR,SH
944,MR1_SH7,0.4042139115238969,MR,SH
945,MR1_SH7,0.5442756967847299,MR,SH
946,MR1_SH7,0.6237944847498813,MR,SH
947,MR1_SH7,0.4789950146443476,MR,SH
948,MR1_SH7,0.43553170358063387,MR,SH
949,MR1_SH7,0.3996883053403087,MR,SH
954,MR1_SH7,0.419746096521297,MR,SH
1593,MR1_SH7,0.3553016460567848,MR,SH
1594,MR1_SH7,0.4974645470304058,MR,SH
1598,MR1_SH7,0.5171349763256212,MR,SH
1600,MR1_SH7,0.5325759586276433,MR,SH
1602,MR1_SH7,0.4656417017952158,MR,SH
1603,MR1_SH7,0.4311768056532029,MR,SH
1604,MR1_SH7,0.5023570166649567,MR,SH
1606,MR1_SH7,0.6538624920723912,MR,SH
1607,MR1_SH7,0.42762594550644584,MR,SH
1608,MR1_SH7,0.6068102814737955,MR,SH
1611,MR1_SH7,0.32063719047444944,MR,SH
1615,MR1_SH7,0.4557158427206476,MR,SH
1616,MR1_SH7,0.6426989666079765,MR,SH
1618,MR1_SH7,0.605358478258001,MR,SH
1621,MR1_SH7,0.46817799095802987,MR,SH
1624,MR1_SH7,0.3787025712159303,MR,SH
1625,MR1_SH7,0.5008389839104364,MR,SH
1626,MR1_SH7,0.40181911209630733,MR,SH
1627,MR1_SH7,0.6557085793582786,MR,SH
1632,MR1_SH7,0.47090819798903383,MR,SH
1633,MR1_SH7,0.324544961039748,MR,SH
1635,MR1_SH7,0.5344199456484026,MR,SH
1639,MR1_SH7,0.3419086111042986,MR,SH
1640,MR1_SH7,0.5275644128447315,MR,SH
1642,MR1_SH7,0.5699423023849136,MR,SH
1643,MR1_SH7,0.48582975229256803,MR,SH
1644,MR1_SH7,0.44197501649328014,MR,SH
1645,MR1_SH7,0.4015067188706993,MR,SH
1649,MR1_SH7,0.5591289666885846,MR,SH
1650,MR1_SH7,0.45527219459180024,MR,SH
1651,MR1_SH7,0.43335096690146785,MR,SH
1652,MR1_SH7,0.5210652886355964,MR,SH
1657,MR1_SH7,0.5071138789138985,MR,SH
1659,MR1_SH7,0.3429582676362667,MR,SH
1660,MR1_SH7,0.4328280761481168,MR,SH
1661,MR1_SH7,0.40859625199972044,MR,SH
1663,MR1_SH7,0.4056946836776968,MR,SH
1664,MR1_SH7,0.4629533334282451,MR,SH
1666,MR1_SH7,0.38353593480318654,MR,SH
1667,MR1_SH7,0.4706697279255671,MR,SH
1670,MR1_SH7,0.4300597931813638,MR,SH
1671,MR1_SH7,0.5604422301420194,MR,SH
1672,MR1_SH7,0.3685755245841453,MR,SH
1675,MR1_SH7,0.49444779409449224,MR,SH
1676,MR1_SH7,0.44509257946008707,MR,SH
1677,MR1_SH7,0.42597973054496086,MR,SH
1680,MR1_SH7,0.47484851699657576,MR,SH
1683,MR1_SH7,0.36753975948228557,MR,SH
1685,MR1_SH7,0.3867280121788503,MR,SH
1686,MR1_SH7,0.3616154395591487,MR,SH
1687,MR1_SH7,0.43325407249054454,MR,SH
1688,MR1_SH7,0.5213832080041707,MR,SH
1691,MR1_SH7,0.450416627326628,MR,SH
1693,MR1_SH7,0.5061143600638011,MR,SH
1694,MR1_SH7,0.3467164611538824,MR,SH
1697,MR1_SH7,0.49828759821770724,MR,SH
1699,MR1_SH7,0.47461566087036844,MR,SH
1702,MR1_SH7,0.5414672919906032,MR,SH
1704,MR1_SH7,0.5168199910370914,MR,SH
1705,MR1_SH7,0.38245771339143647,MR,SH
1706,MR1_SH7,0.565692553580379,MR,SH
1712,MR1_SH7,0.6127868514464602,MR,SH
1713,MR1_SH7,0.45018449098939933,MR,SH
1717,MR1_SH7,0.45060832181283295,MR,SH
1718,MR1_SH7,0.4434585828515177,MR,SH
1720,MR1_SH7,0.5796655212252145,MR,SH
1721,MR1_SH7,0.565503343025648,MR,SH
1723,MR1_SH7,0.3560139714559076,MR,SH
1724,MR1_SH7,0.5438455584599952,MR,SH
1729,MR1_SH7,0.36930402057486555,MR,SH
1731,MR1_SH7,0.5088881235602615,MR,SH
1733,MR1_SH7,0.18852327986194722,MR,SH
1734,MR1_SH7,0.397665022747175,MR,SH
1736,MR1_SH7,0.11475707445425143,MR,SH
1741,MR1_SH7,0.5725871615559022,MR,SH
1742,MR1_SH7,0.5429296078903222,MR,SH
1743,MR1_SH7,0.5121805673021302,MR,SH
1747,MR1_SH7,0.5044891138348607,MR,SH
1751,MR1_SH7,0.48700029985771054,MR,SH
1753,MR1_SH7,0.4554818369280669,MR,SH
1754,MR1_SH7,0.5219688558757609,MR,SH
1759,MR1_SH7,0.36582292550805834,MR,SH
1760,MR1_SH7,0.5866720061993397,MR,SH
1762,MR1_SH7,0.47254537776451405,MR,SH
1763,MR1_SH7,0.6190408351922522,MR,SH
1764,MR1_SH7,0.5988798779361926,MR,SH
1767,MR1_SH7,0.5806140467506823,MR,SH
1768,MR1_SH7,0.3447948152264806,MR,SH
1769,MR1_SH7,0.44103123213198697,MR,SH
1770,MR1_SH7,0.5939864867502117,MR,SH
1771,MR1_SH7,0.4093340330444503,MR,SH
1772,MR1_SH7,0.41717678056076135,MR,SH
1774,MR1_SH7,0.4437833614978355,MR,SH
1775,MR1_SH7,0.41170335435332256,MR,SH
1776,MR1_SH7,0.3222112515107704,MR,SH
1777,MR1_SH7,0.6369315979118463,MR,SH
1781,MR1_SH7,0.45264610242683934,MR,SH
1785,MR1_SH7,0.3696262924660185,MR,SH
1786,MR1_SH7,0.5442610985856193,MR,SH
1789,MR1_SH7,0.4452919983964857,MR,SH
1791,MR1_SH7,0.3977801323905336,MR,SH
1793,MR1_SH7,0.6292874073573108,MR,SH
1795,MR1_SH7,0.484211127656649,MR,SH
1800,MR1_SH7,0.48949251024581836,MR,SH
1803,MR1_SH7,0.5428017981714667,MR,SH
1811,MR1_SH7,0.5102310652007872,MR,SH
1812,MR1_SH7,0.487795029288821,MR,SH
1813,MR1_SH7,0.3760968374992261,MR,SH
1819,MR1_SH7,0.5941616953603809,MR,SH
1821,MR1_SH7,0.6398621972697235,MR,SH
1822,MR1_SH7,0.30571369308463114,MR,SH
1826,MR1_SH7,0.47605603920143846,MR,SH
1829,MR1_SH7,0.5969656311668012,MR,SH
1830,MR1_SH7,0.3448973662185551,MR,SH
1831,MR1_SH7,0.4698051903748133,MR,SH
1832,MR1_SH7,0.4867773498033252,MR,SH
1833,MR1_SH7,0.4369866165486425,MR,SH
1835,MR1_SH7,0.5347883223776427,MR,SH
1838,MR1_SH7,0.5133654658145089,MR,SH
1839,MR1_SH7,0.5081172456873275,MR,SH
1843,MR1_SH7,0.42703638145043554,MR,SH
1847,MR1_SH7,0.35675050045602347,MR,SH
1849,MR1_SH7,0.49875209972924067,MR,SH
1850,MR1_SH7,0.5156142759754343,MR,SH
1854,MR1_SH7,0.4456455964943911,MR,SH
1855,MR1_SH7,0.3548457443024038,MR,SH
1856,MR1_SH7,0.4002604495577708,MR,SH
1859,MR1_SH7,0.44166622771425146,MR,SH
1860,MR1_SH7,0.3671115611097103,MR,SH
1864,MR1_SH7,0.37126686926001656,MR,SH
1865,MR1_SH7,0.629093274311931,MR,SH
1868,MR1_SH7,0.4429903054332915,MR,SH
1869,MR1_SH7,0.6467726328528859,MR,SH
1870,MR1_SH7,0.5033655981001345,MR,SH
1871,MR1_SH7,0.5323858510180358,MR,SH
1881,MR1_SH7,0.5879547507850209,MR,SH
1888,MR1_SH7,0.4157126268757696,MR,SH
1889,MR1_SH7,0.4413021943945852,MR,SH
1892,MR1_SH7,0.4421131279339655,MR,SH
1900,MR1_SH7,0.5672473825198056,MR,SH
1904,MR1_SH7,0.5594105397668058,MR,SH
1905,MR1_SH7,0.23536221051781755,MR,SH
1907,MR1_SH7,0.355006999084424,MR,SH
1908,MR1_SH7,0.46765184179939395,MR,SH
1909,MR1_SH7,0.47183172529989026,MR,SH
1910,MR1_SH7,0.7102083660171363,MR,SH
1914,MR1_SH7,0.39866012045410204,MR,SH
1919,MR1_SH7,0.6435892522514814,MR,SH
1921,MR1_SH7,0.46387968908170363,MR,SH
1922,MR1_SH7,0.3449918323021885,MR,SH
1923,MR1_SH7,0.5778186122562132,MR,SH
1925,MR1_SH7,0.47981525436075995,MR,SH
1926,MR1_SH7,0.5011526616294728,MR,SH
1930,MR1_SH7,0.3768636676220102,MR,SH
1936,MR1_SH7,0.13328000542183857,MR,SH
1937,MR1_SH7,0.5373747168696349,MR,SH
1942,MR1_SH7,0.5492809596882575,MR,SH
1943,MR1_SH7,0.32468727152291693,MR,SH
1946,MR1_SH7,0.26771520972948337,MR,SH
1948,MR1_SH7,0.672915026910499,MR,SH
1950,MR1_SH7,0.4121959179301569,MR,SH
1951,MR1_SH7,0.6391126876270127,MR,SH
1952,MR1_SH7,0.41228358048950864,MR,SH
1955,MR1_SH7,0.5346906903110572,MR,SH
1957,MR1_SH7,0.5303003224347754,MR,SH
1959,MR1_SH7,0.5149906341821483,MR,SH
1961,MR1_SH7,0.48821390417409627,MR,SH
1962,MR1_SH7,0.5182384466670803,MR,SH
1964,MR1_SH7,0.45736453613559225,MR,SH
1965,MR1_SH7,0.3468015192025632,MR,SH
1967,MR1_SH7,0.3427971427446128,MR,SH
1968,MR1_SH7,0.4716385136212876,MR,SH
1969,MR1_SH7,0.38674912531138844,MR,SH
1974,MR1_SH7,0.477296747705695,MR,SH
1975,MR1_SH7,0.4133021443902603,MR,SH
1977,MR1_SH7,0.5983802914818819,MR,SH
1978,MR1_SH7,0.48532234156204607,MR,SH
1981,MR1_SH7,0.3346727170665073,MR,SH
1982,MR1_SH7,0.4424550032826819,MR,SH
1983,MR1_SH7,0.509255661610886,MR,SH
1991,MR1_SH7,0.4123483350490379,MR,SH
1992,MR1_SH7,0.7175213734448177,MR,SH
1993,MR1_SH7,0.4909130225724231,MR,SH
1998,MR1_SH7,0.35920082826843674,MR,SH
1999,MR1_SH7,0.38420984217281356,MR,SH
2004,MR1_SH7,0.3883443300899541,MR,SH
2007,MR1_SH7,0.6077940141895578,MR,SH
2011,MR1_SH7,0.41407360207238414,MR,SH
2017,MR1_SH7,0.5925760248898647,MR,SH
2020,MR1_SH7,0.3510013386072324,MR,SH
2023,MR1_SH7,0.41585698820808387,MR,SH
2025,MR1_SH7,0.36745808090429866,MR,SH
2034,MR1_SH7,0.46514386057258483,MR,SH
2035,MR1_SH7,0.5752782414677049,MR,SH
2036,MR1_SH7,0.38691673128775256,MR,SH
2037,MR1_SH7,0.4855230971367877,MR,SH
2043,MR1_SH7,0.575943844617763,MR,SH
2044,MR1_SH7,0.5419536009497452,MR,SH
2045,MR1_SH7,0.5141371366309975,MR,SH
2047,MR1_SH7,0.5676492003926672,MR,SH
2051,MR1_SH7,0.4522039924994686,MR,SH
2052,MR1_SH7,0.4123483350490379,MR,SH
2053,MR1_SH7,0.5067146116831978,MR,SH
2057,MR1_SH7,0.417802096230469,MR,SH
2058,MR1_SH7,0.6164646317490489,MR,SH
2059,MR1_SH7,0.25154089982929356,MR,SH
702,MR1_SH7,0.5154309615564562,MR,SH
703,MR1_SH7,0.6006229640356753,MR,SH
706,MR1_SH7,0.5403837245880689,MR,SH
713,MR1_SH7,0.34059593761317164,MR,SH
717,MR1_SH7,0.42203733741856014,MR,SH
718,MR1_SH7,0.32825070706584664,MR,SH
719,MR1_SH7,0.4529298961955095,MR,SH
720,MR1_SH7,0.4772420274896738,MR,SH
721,MR1_SH7,0.4494549613513877,MR,SH
723,MR1_SH7,0.36410569805289805,MR,SH
725,MR1_SH7,0.25812950006623453,MR,SH
726,MR1_SH7,0.44085641100306955,MR,SH
728,MR1_SH7,0.5281663439529691,MR,SH
729,MR1_SH7,0.41389843841157486,MR,SH
732,MR1_SH7,0.5097514855487283,MR,SH
737,MR1_SH7,0.46860035618754015,MR,SH
739,MR1_SH7,0.47792433469049717,MR,SH
741,MR1_SH7,0.5951305678581001,MR,SH
747,MR1_SH7,0.459586152509016,MR,SH
748,MR1_SH7,0.4715405985309113,MR,SH
750,MR1_SH7,0.3852058142557386,MR,SH
751,MR1_SH7,0.4675178390653711,MR,SH
754,MR1_SH7,0.49276313041660863,MR,SH
759,MR1_SH7,0.5142319738630933,MR,SH
760,MR1_SH7,0.46986708079006945,MR,SH
762,MR1_SH7,0.33059561259973463,MR,SH
764,MR1_SH7,0.3741661514723242,MR,SH
765,MR1_SH7,0.5833683100367802,MR,SH
771,MR1_SH7,0.4031181274982414,MR,SH
775,MR1_SH7,0.6593544071115209,MR,SH
781,MR1_SH7,0.29201957291647634,MR,SH
782,MR1_SH7,0.40567744248639886,MR,SH
784,MR1_SH7,0.5280770564901074,MR,SH
785,MR1_SH7,0.4710656757024191,MR,SH
787,MR1_SH7,0.37245516988155525,MR,SH
788,MR1_SH7,0.3782992223710664,MR,SH
790,MR1_SH7,0.330819162798652,MR,SH
792,MR1_SH7,0.5969735490546627,MR,SH
793,MR1_SH7,0.6665567718307903,MR,SH
796,MR1_SH7,0.2020490915173363,MR,SH
799,MR1_SH7,0.5388950129665071,MR,SH
802,MR1_SH7,0.5964279206486526,MR,SH
803,MR1_SH7,0.46930653843006703,MR,SH
813,MR1_SH7,0.44278765708344137,MR,SH
817,MR1_SH7,0.34628350290197585,MR,SH
818,MR1_SH7,0.3936049245187024,MR,SH
820,MR1_SH7,0.44985443506225925,MR,SH
821,MR1_SH7,0.46746549008446725,MR,SH
824,MR1_SH7,0.5620662146154507,MR,SH
825,MR1_SH7,0.44971563895829403,MR,SH
827,MR1_SH7,0.43519825438187765,MR,SH
830,MR1_SH7,0.5037990610286854,MR,SH
831,MR1_SH7,0.4706666116978926,MR,SH
833,MR1_SH7,0.5235459594084735,MR,SH
834,MR1_SH7,0.5083345013312783,MR,SH
835,MR1_SH7,0.6075968534544228,MR,SH
840,MR1_SH7,0.2830847798959666,MR,SH
841,MR1_SH7,0.528020831704227,MR,SH
847,MR1_SH7,0.4931786141570933,MR,SH
849,MR1_SH7,0.521603261087572,MR,SH
856,MR1_SH7,0.5160293830974978,MR,SH
860,MR1_SH7,0.5428071096741696,MR,SH
861,MR1_SH7,0.5606267336706291,MR,SH
863,MR1_SH7,0.2965135167567642,MR,SH
869,MR1_SH7,0.61236984862162,MR,SH
871,MR1_SH7,0.4992429317053385,MR,SH
872,MR1_SH7,0.5133135650508933,MR,SH
881,MR1_SH7,0.3773072366875718,MR,SH
888,MR1_SH7,0.5028324319359352,MR,SH
889,MR1_SH7,0.36414746733765724,MR,SH
894,MR1_SH7,0.39050838919623143,MR,SH
895,MR1_SH7,0.5210270661297894,MR,SH
896,MR1_SH7,0.4132071515383668,MR,SH
900,MR1_SH7,0.5088287143199107,MR,SH
916,MR1_SH7,0.4023475770030233,MR,SH
917,MR1_SH7,0.571411828608727,MR,SH
918,MR1_SH7,0.5150303173409223,MR,SH
920,MR1_SH7,0.5911846370203224,MR,SH
922,MR1_SH7,0.42980220576738715,MR,SH
924,MR1_SH7,0.42384824424043305,MR,SH
925,MR1_SH7,0.4756323877711066,MR,SH
926,MR1_SH7,0.39925211383503256,MR,SH
929,MR1_SH7,0.5862076101614055,MR,SH
932,MR1_SH7,0.4729590424993079,MR,SH
933,MR1_SH7,0.49783722420300325,MR,SH
934,MR1_SH7,0.5001151310009363,MR,SH
936,MR1_SH7,0.5983785674320256,MR,SH
939,MR1_SH7,0.48395556733460365,MR,SH
940,MR1_SH7,0.5751887929650535,MR,SH
941,MR1_SH7,0.4919606023419408,MR,SH
943,MR1_SH7,0.4325886230218396,MR,SH
944,MR1_SH7,0.46155050577486784,MR,SH
945,MR1_SH7,0.4678029702087965,MR,SH
946,MR1_SH7,0.6516367329475183,MR,SH
947,MR1_SH7,0.44716291173953826,MR,SH
948,MR1_SH7,0.5612946079504568,MR,SH
949,MR1_SH7,0.49552736786736445,MR,SH
954,MR1_SH7,0.47698217552564465,MR,SH
1593,MR1_SH7,0.42041990242646615,MR,SH
1594,MR1_SH7,0.18315931255116719,MR,SH
1598,MR1_SH7,0.6198602869405591,MR,SH
1600,MR1_SH7,0.4397412754579202,MR,SH
1602,MR1_SH7,0.5191419340351102,MR,SH
1603,MR1_SH7,0.5474409725224078,MR,SH
1604,MR1_SH7,0.4175262151126341,MR,SH
1606,MR1_SH7,0.611162945300572,MR,SH
1607,MR1_SH7,0.5030484803647362,MR,SH
1608,MR1_SH7,0.4281735512886699,MR,SH
1611,MR1_SH7,0.4175134246880481,MR,SH
1615,MR1_SH7,0.37705474696251273,MR,SH
1616,MR1_SH7,0.47317527237556095,MR,SH
1618,MR1_SH7,0.547155776686537,MR,SH
1621,MR1_SH7,0.5254009697754237,MR,SH
1624,MR1_SH7,0.4496271468938136,MR,SH
1625,MR1_SH7,0.5116655180914316,MR,SH
1626,MR1_SH7,0.40181911209630733,MR,SH
1627,MR1_SH7,0.5325399713831784,MR,SH
1632,MR1_SH7,0.48529172431482986,MR,SH
1633,MR1_SH7,0.5027864640654065,MR,SH
1635,MR1_SH7,0.5162815464507197,MR,SH
1639,MR1_SH7,0.3017016920007643,MR,SH
1640,MR1_SH7,0.3932387761090524,MR,SH
1642,MR1_SH7,0.31343627203866964,MR,SH
1643,MR1_SH7,0.3820771280673544,MR,SH
1644,MR1_SH7,0.498854546743686,MR,SH
1645,MR1_SH7,0.4880867448789668,MR,SH
1649,MR1_SH7,0.5581149902354579,MR,SH
1650,MR1_SH7,0.4613620730331895,MR,SH
1651,MR1_SH7,0.4553443806433385,MR,SH
1652,MR1_SH7,0.46903914624021864,MR,SH
1657,MR1_SH7,0.5049854458806872,MR,SH
1659,MR1_SH7,0.5742780654655341,MR,SH
1660,MR1_SH7,0.37845658651560943,MR,SH
1661,MR1_SH7,0.4097122248032347,MR,SH
1663,MR1_SH7,0.4936618402154651,MR,SH
1664,MR1_SH7,0.4618242298380899,MR,SH
1666,MR1_SH7,0.3693269676285172,MR,SH
1667,MR1_SH7,0.6876021819964524,MR,SH
1670,MR1_SH7,0.188676018148021,MR,SH
1671,MR1_SH7,0.4141532533891772,MR,SH
1675,MR1_SH7,0.47894000333650555,MR,SH
1676,MR1_SH7,0.4883855266218975,MR,SH
1677,MR1_SH7,0.5661644526305326,MR,SH
1680,MR1_SH7,0.3990138839876915,MR,SH
1683,MR1_SH7,0.45687960408311734,MR,SH
1685,MR1_SH7,0.43087403092155035,MR,SH
1686,MR1_SH7,0.5156898947557351,MR,SH
1687,MR1_SH7,0.391946300988956,MR,SH
1688,MR1_SH7,0.5053672013715852,MR,SH
1691,MR1_SH7,0.42811069720661815,MR,SH
1693,MR1_SH7,0.4931296791130257,MR,SH
1694,MR1_SH7,0.43840607163350037,MR,SH
1697,MR1_SH7,0.46451393496821897,MR,SH
1699,MR1_SH7,0.45209210387918886,MR,SH
1702,MR1_SH7,0.5749346830677966,MR,SH
1704,MR1_SH7,0.572287694918172,MR,SH
1705,MR1_SH7,0.420819677332823,MR,SH
1706,MR1_SH7,0.4867228256745058,MR,SH
1712,MR1_SH7,0.5673448385110939,MR,SH
1713,MR1_SH7,0.5966687798460052,MR,SH
1717,MR1_SH7,0.4891339900266094,MR,SH
1718,MR1_SH7,0.5298527953798117,MR,SH
1721,MR1_SH7,0.5552051755644556,MR,SH
1723,MR1_SH7,0.39612170685920794,MR,SH
1724,MR1_SH7,0.488234004699551,MR,SH
1729,MR1_SH7,0.4300065509358557,MR,SH
1731,MR1_SH7,0.42279947537319107,MR,SH
1733,MR1_SH7,0.07373527903612631,MR,SH
1734,MR1_SH7,0.48403843614832864,MR,SH
1741,MR1_SH7,0.4877031755784437,MR,SH
1742,MR1_SH7,0.44696441837024636,MR,SH
1743,MR1_SH7,0.41064384346903404,MR,SH
1747,MR1_SH7,0.4263516207964166,MR,SH
1751,MR1_SH7,0.4784484804695737,MR,SH
1753,MR1_SH7,0.5183445930347407,MR,SH
1754,MR1_SH7,0.5292294488256147,MR,SH
1759,MR1_SH7,0.5407249159998079,MR,SH
1760,MR1_SH7,0.5761594988581278,MR,SH
1762,MR1_SH7,0.5469872576606832,MR,SH
1763,MR1_SH7,0.49580402896459597,MR,SH
1764,MR1_SH7,0.46286322190453727,MR,SH
1767,MR1_SH7,0.42042483466757374,MR,SH
1768,MR1_SH7,0.37409023692661497,MR,SH
1769,MR1_SH7,0.4832143707508058,MR,SH
1770,MR1_SH7,0.5463644877636505,MR,SH
1771,MR1_SH7,0.5179297880884542,MR,SH
1772,MR1_SH7,0.529688351371506,MR,SH
1774,MR1_SH7,0.47969743636884127,MR,SH
1775,MR1_SH7,0.39123689575248477,MR,SH
1776,MR1_SH7,0.41348046048537945,MR,SH
1777,MR1_SH7,0.3807087608723904,MR,SH
1781,MR1_SH7,0.5176525708967245,MR,SH
1785,MR1_SH7,0.5745557897524031,MR,SH
1786,MR1_SH7,0.4608276319243882,MR,SH
1789,MR1_SH7,0.504465350600843,MR,SH
1791,MR1_SH7,0.491658195231849,MR,SH
1793,MR1_SH7,0.5396768555323799,MR,SH
1795,MR1_SH7,0.4723308107623265,MR,SH
1800,MR1_SH7,0.4759482368516511,MR,SH
1803,MR1_SH7,0.5215006378145584,MR,SH
1811,MR1_SH7,0.36568160073670003,MR,SH
1812,MR1_SH7,0.5605142331674621,MR,SH
1813,MR1_SH7,0.46645528709244727,MR,SH
1819,MR1_SH7,0.5235175395475051,MR,SH
1821,MR1_SH7,0.6239137391702961,MR,SH
1822,MR1_SH7,0.5436066274106338,MR,SH
1826,MR1_SH7,0.27905107199855106,MR,SH
1829,MR1_SH7,0.3642980886762417,MR,SH
1830,MR1_SH7,0.5022135390407956,MR,SH
1831,MR1_SH7,0.2829950967169012,MR,SH
1832,MR1_SH7,0.49406640142442976,MR,SH
1833,MR1_SH7,0.6062060201056164,MR,SH
1835,MR1_SH7,0.33813974466677515,MR,SH
1838,MR1_SH7,0.46242507706216196,MR,SH
1839,MR1_SH7,0.5069396655165428,MR,SH
1843,MR1_SH7,0.5500311802725154,MR,SH
1847,MR1_SH7,0.4959042347473208,MR,SH
1849,MR1_SH7,0.42020806364484,MR,SH
1850,MR1_SH7,0.5075315872476214,MR,SH
1854,MR1_SH7,0.49452764322575127,MR,SH
1855,MR1_SH7,0.33411426364162294,MR,SH
1856,MR1_SH7,0.4095460705309812,MR,SH
1859,MR1_SH7,0.5556310331685116,MR,SH
1860,MR1_SH7,0.4099943120116511,MR,SH
1864,MR1_SH7,0.5286167044374841,MR,SH
1865,MR1_SH7,0.2704492582772443,MR,SH
1868,MR1_SH7,0.5373167030719117,MR,SH
1869,MR1_SH7,0.6019536251183526,MR,SH
1870,MR1_SH7,0.43488586319491285,MR,SH
1871,MR1_SH7,0.4154634995257529,MR,SH
1881,MR1_SH7,0.4757002624357246,MR,SH
1888,MR1_SH7,0.5217980908046308,MR,SH
1889,MR1_SH7,0.3682284435771915,MR,SH
1892,MR1_SH7,0.3934405540859666,MR,SH
1900,MR1_SH7,0.49225047607232947,MR,SH
1904,MR1_SH7,0.48982994882048086,MR,SH
1905,MR1_SH7,0.34114795856384317,MR,SH
1907,MR1_SH7,0.3884699152322122,MR,SH
1909,MR1_SH7,0.2582397886798123,MR,SH
1910,MR1_SH7,0.5238048447496383,MR,SH
1914,MR1_SH7,0.31304658301419047,MR,SH
1919,MR1_SH7,0.5097809892002623,MR,SH
1921,MR1_SH7,0.4260541382365164,MR,SH
1922,MR1_SH7,0.31422949370041997,MR,SH
1923,MR1_SH7,0.5548969246195422,MR,SH
1925,MR1_SH7,0.5005859789157292,MR,SH
1926,MR1_SH7,0.4479332026773269,MR,SH
1930,MR1_SH7,0.4994666826699269,MR,SH
1936,MR1_SH7,0.3961601904932685,MR,SH
1937,MR1_SH7,0.5509116445130099,MR,SH
1942,MR1_SH7,0.4272156195821989,MR,SH
1943,MR1_SH7,0.47856500988716677,MR,SH
1946,MR1_SH7,0.2920455269116209,MR,SH
1948,MR1_SH7,0.4533398977111607,MR,SH
1950,MR1_SH7,0.5530037712703311,MR,SH
1951,MR1_SH7,0.5693604668930146,MR,SH
1952,MR1_SH7,0.46463394457619234,MR,SH
1955,MR1_SH7,0.49326383817164554,MR,SH
1957,MR1_SH7,0.4284874816782866,MR,SH
